#id,value,fmt,ts,ip,path,blockname,idoffset,masterId,dev,chn
74023,"1.1",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV1,IAC1
74024,"1.5",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV1,IAC2
74025,"0.9",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV1,IAC3
74026,"0",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV1,IDC
74027,"0",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV1,IDC1
74028,"0",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV1,IDC2
74029,"0",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV1,IDC3
74030,"0",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV1,IGBT_OVERTEMP
74031,"0",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV1,IGBT_TEMP
74032,"0",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV1,INV_ALARM
74033,"0",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV1,INV_RUN
74034,NaN,1,0,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV1,MAIN_ST_Fault
74035,NaN,1,0,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV1,MAIN_ST_Warning
74036,"1",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV1,MPPT1_COMP
74037,"1",10,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV1,MPPT2_COMP
74038,"1",10,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV1,MPPT3_COMP
74039,"0",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV1,OVR_CURRENT_CONTROL
74040,"20520.1",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV1,OpHrs
74041,"11.0397",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV1,OpHrs_Day
74042,"0",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV1,PAC
74043,"0",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV1,PDC
74044,"0",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV1,PDC1
74045,"0",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV1,PDC1_Alarm
74046,"0",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV1,PDC2
74047,"0",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV1,PDC2_Alarm
74048,"0",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV1,PDC3
74049,"0",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV1,PDC3_Alarm
74050,"0",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV1,PF
74051,"0",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV1,PR
74052,"0",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV1,PR_Alarm
74053,"92.9301",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV1,PR_DAY
74054,"94.4051",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV1,PR_MAX
74055,"89.3408",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV1,PR_MIN
74056,"0",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV1,PV_LOW_POWER
74057,"Inverter_in_Sleep_Or_Standby_Mode,MPPT1_STANDBY,MPPT2_STANDBY,MPPT3_STANDBY",10,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV1,PV_ST
74058,NaN,1,0,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV1,PV_ST_Inverter_in_MPP_Mode
74059,"nan",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV1,QAC
74060,"0",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV1,REMOTE_MODE
74061,"1",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV1,STANDBY
74062,"07:36:18",10,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV1,START_TIME
74063,"18:33:56",10,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV1,STOP_TIME
74064,"131586",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV1,Standby1
74065,"DC_Under_Voltage,Waiting_for_Start_Command,DC_Over_Current",10,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV1,Standby1Alrm
74066,"0",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV1,Standby2
74067,"",10,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV1,Standby2Alrm
74068,NaN,1,0,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV1,Status
74069,"0",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV1,TEST MODE
74070,"447.033",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV1,UAC
74071,"449.2",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV1,UAC1
74072,"442.1",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV1,UAC2
74073,"449.8",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV1,UAC3
74074,"7.9",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV1,UDC
74075,"8.1",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV1,UDC1
74076,"8.1",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV1,UDC2
74077,"7.5",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV1,UDC3
74078,"0",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV1,efficiency
74079,"1544.37",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV1,EDC_DAY
74080,NaN,1,0,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV1,IGBT_TEMP_MAX
74081,"223.4",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV1,PAC_MAX
74082,"0",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV1,INV_FAULT
74083,"0",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV2,COMMUNICATION_STATUS
74084,"0",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV2,DC_GROUND_FAULT
74085,"525.097",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV2,E1_Day
74086,"525.508",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV2,E2_Day
74087,"523.719",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV2,E3_Day
74088,"2463.15",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV2,EAE
74089,"5201.44",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV2,EAEN_DAY
74090,"1510",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV2,EAE_DAY
74091,"953.153",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV2,EAE_YDAY
74092,"1510",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV2,E_Day
74093,"2463.15",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV2,E_Total
74094,"0",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV2,Error1
74095,"",10,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV2,Error1Alrm
74096,"0",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV2,Error2
74097,"",10,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV2,Error2Alrm
74098,"50",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV2,FAC
74099,"0",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV2,GRID OFF
74100,"0",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV2,Gridoff1
74101,"",10,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV2,Gridoff1Alrm
74102,"0",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV2,Gridoff2
74103,"0",10,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV2,Gridoff2Alrm
74104,"1.9",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV2,IAC
74105,"1.4",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV2,IAC1
74106,"1.9",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV2,IAC2
74107,"2.4",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV2,IAC3
74108,"0",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV2,IDC
74109,"0",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV2,IDC1
74110,"0",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV2,IDC2
74111,"0",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV2,IDC3
74112,"0",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV2,IGBT_OVERTEMP
74113,"0",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV2,IGBT_TEMP
74114,"0",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV2,INV_ALARM
74115,"0",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV2,INV_RUN
74116,NaN,1,0,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV2,MAIN_ST_Fault
74117,NaN,1,0,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV2,MAIN_ST_Warning
74118,"1",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV2,MPPT1_COMP
74119,"1",10,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV2,MPPT2_COMP
74120,"1",10,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV2,MPPT3_COMP
74121,"0",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV2,OVR_CURRENT_CONTROL
74122,"20583.5",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV2,OpHrs
74123,"11.0733",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV2,OpHrs_Day
74124,"0",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV2,PAC
74125,"0",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV2,PDC
74126,"0",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV2,PDC1
74127,"0",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV2,PDC1_Alarm
74128,"0",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV2,PDC2
74129,"0",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV2,PDC2_Alarm
74130,"0",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV2,PDC3
74131,"0",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV2,PDC3_Alarm
74132,"0",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV2,PF
74133,"0",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV2,PR
74134,"0",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV2,PR_Alarm
74135,"95.009",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV2,PR_DAY
74136,"96.7712",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV2,PR_MAX
74137,"91.7647",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV2,PR_MIN
74138,"0",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV2,PV_LOW_POWER
74139,"Inverter_in_Sleep_Or_Standby_Mode,MPPT1_STANDBY,MPPT2_STANDBY,MPPT3_STANDBY",10,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV2,PV_ST
74140,NaN,1,0,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV2,PV_ST_Inverter_in_MPP_Mode
74141,"nan",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV2,QAC
74142,"0",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV2,REMOTE_MODE
74143,"1",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV2,STANDBY
74144,"07:35:30",10,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV2,START_TIME
74145,"18:36:19",10,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV2,STOP_TIME
74146,"131586",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV2,Standby1
74147,"DC_Under_Voltage,Waiting_for_Start_Command,DC_Over_Current",10,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV2,Standby1Alrm
74148,"0",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV2,Standby2
74149,"",10,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV2,Standby2Alrm
74150,NaN,1,0,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV2,Status
74151,"0",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV2,TEST MODE
74152,"447.333",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV2,UAC
74153,"448.8",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV2,UAC1
74154,"442.4",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV2,UAC2
74155,"450.8",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV2,UAC3
74156,"7.5",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV2,UDC
74157,"7.5",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV2,UDC1
74158,"7.5",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV2,UDC2
74159,"7.5",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV2,UDC3
74160,"0",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV2,efficiency
74161,"1574.31",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV2,EDC_DAY
74162,NaN,1,0,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV2,IGBT_TEMP_MAX
74163,"228.2",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV2,PAC_MAX
74164,"0",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV2,INV_FAULT
74165,"0",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV3,COMMUNICATION_STATUS
74166,"0",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV3,DC_GROUND_FAULT
74167,"508.29",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV3,E1_Day
74168,"521.786",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV3,E2_Day
74169,"519.28",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV3,E3_Day
74170,"2406.84",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV3,EAE
74171,"5118.77",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV3,EAEN_DAY
74172,"1486",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV3,EAE_DAY
74173,"920.836",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV3,EAE_YDAY
74174,"1486",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV3,E_Day
74175,"2406.84",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV3,E_Total
74176,"0",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV3,Error1
74177,"",10,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV3,Error1Alrm
74178,"0",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV3,Error2
74179,"",10,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV3,Error2Alrm
74180,"50",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV3,FAC
74181,"0",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV3,GRID OFF
74182,"0",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV3,Gridoff1
74183,"",10,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV3,Gridoff1Alrm
74184,"0",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV3,Gridoff2
74185,"0",10,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV3,Gridoff2Alrm
74186,"1.23333",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV3,IAC
74187,"1.7",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV3,IAC1
74188,"1.1",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV3,IAC2
74189,"0.9",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV3,IAC3
74190,"0",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV3,IDC
74191,"0",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV3,IDC1
74192,"0",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV3,IDC2
74193,"0",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV3,IDC3
74194,"0",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV3,IGBT_OVERTEMP
74195,"0",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV3,IGBT_TEMP
74196,"0",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV3,INV_ALARM
74197,"0",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV3,INV_RUN
74198,NaN,1,0,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV3,MAIN_ST_Fault
74199,NaN,1,0,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV3,MAIN_ST_Warning
74200,"1",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV3,MPPT1_COMP
74201,"1",10,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV3,MPPT2_COMP
74202,"1",10,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV3,MPPT3_COMP
74203,"0",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV3,OVR_CURRENT_CONTROL
74204,"20480.7",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV3,OpHrs
74205,"11.0091",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV3,OpHrs_Day
74206,"0",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV3,PAC
74207,"0",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV3,PDC
74208,"0",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV3,PDC1
74209,"0",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV3,PDC1_Alarm
74210,"0",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV3,PDC2
74211,"0",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV3,PDC2_Alarm
74212,"0",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV3,PDC3
74213,"0",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV3,PDC3_Alarm
74214,"0",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV3,PF
74215,"0",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV3,PR
74216,"0",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV3,PR_Alarm
74217,"93.7617",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV3,PR_DAY
74218,"95.2609",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV3,PR_MAX
74219,"89.9413",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV3,PR_MIN
74220,"0",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV3,PV_LOW_POWER
74221,"Inverter_in_Sleep_Or_Standby_Mode,MPPT1_STANDBY,MPPT2_STANDBY,MPPT3_STANDBY",10,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV3,PV_ST
74222,NaN,1,0,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV3,PV_ST_Inverter_in_MPP_Mode
74223,"nan",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV3,QAC
74224,"0",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV3,REMOTE_MODE
74225,"1",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV3,STANDBY
74226,"07:37:06",10,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV3,START_TIME
74227,"18:34:45",10,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV3,STOP_TIME
74228,"131586",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV3,Standby1
74229,"DC_Under_Voltage,Waiting_for_Start_Command,DC_Over_Current",10,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV3,Standby1Alrm
74230,"0",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV3,Standby2
74231,"",10,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV3,Standby2Alrm
74232,NaN,1,0,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV3,Status
74233,"0",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV3,TEST MODE
74234,"448.167",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV3,UAC
74235,"449.9",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV3,UAC1
74236,"442.6",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV3,UAC2
74237,"452",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV3,UAC3
74238,"7.16667",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV3,UDC
74239,"7.5",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV3,UDC1
74240,"7",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV3,UDC2
74241,"7",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV3,UDC3
74242,"0",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV3,efficiency
74243,"1549.36",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV3,EDC_DAY
74244,NaN,1,0,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV3,IGBT_TEMP_MAX
74245,"224.2",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV3,PAC_MAX
74246,"0",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV3,INV_FAULT
74247,"0",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV4,COMMUNICATION_STATUS
74248,"0",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV4,DC_GROUND_FAULT
74249,"510.368",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV4,E1_Day
74250,"553.09",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV4,E2_Day
74251,"551.758",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV4,E3_Day
74252,"324.09",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV4,EAE
74253,"5328.9",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV4,EAEN_DAY
74254,"1547",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV4,EAE_DAY
74255,"-1222.91",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV4,EAE_YDAY
74256,"1547",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV4,E_Day
74257,"324.09",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV4,E_Total
74258,"0",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV4,Error1
74259,"",10,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV4,Error1Alrm
74260,"0",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV4,Error2
74261,"",10,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV4,Error2Alrm
74262,"50",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV4,FAC
74263,"0",1,1488377160.444,192.168.20.37,/ram/scada1.csv,A7,74000,1,A7_INV4,GRID OFF
